"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"eps[1,1]",1.85120193178729,0.015392712573772,0.632820087774525,0.61307359920927,1.40696170226845,1.84358910686693,2.28727724069065,3.10946525877449,1690.16923945068,1.00067200374443
"eps[1,2]",0.668156127111424,0.0363671199847217,1.0104226234574,-1.39721300809347,0.0079410498806727,0.699703822889918,1.35966911468052,2.56878238982477,771.9484584728,1.00893955154949
"eps[1,3]",0.577746313444525,0.0192423760173255,0.977635870128613,-1.3079297592401,-0.0945169102227494,0.572013444166949,1.24295388640952,2.47494239345337,2581.29037200928,1.00032440354827
"eps[2,1]",1.75944537355745,0.0117266431885146,0.623657723074566,0.573219142055248,1.34628835399137,1.72195880954157,2.18575731974481,3.00091768649382,2828.42839034985,1.00184319671345
"eps[2,2]",0.900156171118347,0.0491922167896702,0.974198203258707,-1.14551532529612,0.245293886432802,0.910141538408273,1.59079469222076,2.63258098144531,392.194826533796,1.01021578325968
"eps[2,3]",-0.0198968719563254,0.0317028844782245,0.958093787353422,-1.85918764746488,-0.653774968514178,-0.0066221231014818,0.631849670836422,1.88391980197933,913.310586485138,1.00376772816189
"eps[3,1]",-0.474720496352648,0.0116236009794045,0.579835452490366,-1.62180735005643,-0.848497873620918,-0.476680974946792,-0.119909510098594,0.739723844393757,2488.44556796029,0.999726516208992
"eps[3,2]",-0.628501854456911,0.0358539995187692,0.905874891462829,-2.30108015516134,-1.27601723189209,-0.647343998457276,-0.031789378135668,1.17018131500446,638.353476554002,1.009216870627
"eps[3,3]",-0.157184357752414,0.0143466657116854,0.889477153648791,-1.89627498858365,-0.720729293398342,-0.169056333132903,0.424643395244824,1.61965222610399,3843.8606700042,1.00079024460804
"eps[4,1]",-0.406952110968798,0.0159084694005653,0.625264766330801,-1.6966472071109,-0.832751245139092,-0.384453696670613,0.0507818029176106,0.731953799794424,1544.79594179242,1.0052423664422
"eps[4,2]",-0.807549435052699,0.0415377115959126,0.975780401165598,-2.48857566785926,-1.5271904395068,-0.889197541695216,-0.152188395152888,1.17407114448992,551.8474608563,1.00976009779512
"eps[4,3]",-0.497994253929106,0.0139120565866878,0.876738597704075,-2.23871757612856,-1.07377272344686,-0.515764028641517,0.107595828763542,1.22523620810193,3971.52757181503,0.999904016898756
"eps[5,1]",0.180590284962382,0.015727873352423,0.638631305252084,-1.00227800446852,-0.262582268839374,0.16653862400041,0.619108917582092,1.47933516033841,1648.77122860438,1.00132676002744
"eps[5,2]",0.877974558100554,0.0469354041222697,0.992365431573875,-1.08196613676429,0.176803058708095,0.908143654951814,1.57912811030081,2.70486562562101,447.035622617092,1.01090838341974
"eps[5,3]",-0.147997280034106,0.0141369084013204,0.902478598367029,-1.94743913305778,-0.743906556269927,-0.0990382252875261,0.458680809014786,1.55269292155972,4075.35021126851,0.99982822498504
"eps[6,1]",-0.638048065439389,0.0150964804924977,0.622837182983922,-1.89413696267779,-1.06180951145876,-0.615568762804518,-0.21261232709028,0.555232393873469,1702.14927144551,1.00251519527399
"eps[6,2]",0.0245904055433091,0.0330006743642369,1.01416050862111,-1.99771083902113,-0.644232671464012,0.0404280277449283,0.704732009799015,1.97197267189954,944.425621932168,1.00508252334591
"eps[6,3]",-1.00809846443626,0.0221649770002206,0.981292262124002,-2.8909425295487,-1.67201751079769,-1.04030371248776,-0.367837284108958,1.00267377406178,1960.02756250936,1.00201879699251
"eps[7,1]",-0.568440971212427,0.0100164238730053,0.560139600224576,-1.67423171627595,-0.933543708107458,-0.563642991441235,-0.206067787148871,0.533129128754737,3127.28286243512,1.00080850523027
"eps[7,2]",-0.0524794052210904,0.0140996343146153,0.784927852968142,-1.61185167308821,-0.573684476708812,-0.0706813234031236,0.463878951417897,1.53247278645377,3099.15846028289,1.00012882887002
