"COMMON_POPULATION_NAME","BROOD_YEAR","Q2.5.","Q25.","Q50.","Q75.","Q97.5.","ESU","NUMBER_OF_SPAWNERS"
"Grays and Chinook Rivers - fall Chum salmon",1999,749.665680182837,2173.14393899247,3723.95927737896,6188.79390623135,17187.0375135773,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2000,1303.3056585503,2689.69943733803,3733.04356118654,5279.87156311566,10610.6456460835,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2001,3206.4845021023,4077.00589202682,4617.94524993759,5380.43715797967,7874.7927633443,"Lower Columbia chum",4246
"Grays and Chinook Rivers - fall Chum salmon",2002,7926.21657536697,9943.09775897559,11129.6739690877,12656.4264458005,16587.7698352521,"Lower Columbia chum",10493
"Grays and Chinook Rivers - fall Chum salmon",2003,8983.30835159528,12228.1038880386,13924.0392876419,15700.661758112,19616.5965447748,"Lower Columbia chum",15559
"Grays and Chinook Rivers - fall Chum salmon",2004,7335.84625080434,10132.1736542728,11619.969882169,13094.9808978801,16053.8191543494,"Lower Columbia chum",13151
"Grays and Chinook Rivers - fall Chum salmon",2005,3055.37104971269,3790.70052979516,4222.09135351213,4762.59433034656,6271.51215058686,"Lower Columbia chum",3795
"Grays and Chinook Rivers - fall Chum salmon",2006,3697.59756139181,4993.81446030491,5634.47124113552,6265.4214005955,7791.35148647262,"Lower Columbia chum",6162
"Grays and Chinook Rivers - fall Chum salmon",2007,2260.11431436225,3003.79139180147,3416.56286173706,3824.66479091122,4873.22396936002,"Lower Columbia chum",3817
"Grays and Chinook Rivers - fall Chum salmon",2008,1814.92255615588,2278.65137698133,2521.43242183319,2836.55727451345,3633.30061470769,"Lower Columbia chum",2401
"Grays and Chinook Rivers - fall Chum salmon",2009,2122.56812812993,2668.92859767584,2985.56117198602,3365.03937795822,4437.19033311615,"Lower Columbia chum",2776
"Grays and Chinook Rivers - fall Chum salmon",2010,4480.27721733683,5635.4537048318,6279.23595976714,7067.51038799667,9025.5471457369,"Lower Columbia chum",6082
"Grays and Chinook Rivers - fall Chum salmon",2011,7252.90660403249,9322.35376210728,10348.0880050932,11591.0880139647,14969.073166157,"Lower Columbia chum",10052
"Grays and Chinook Rivers - fall Chum salmon",2012,5252.39670924227,6631.42758281526,7391.5241142293,8203.53733510115,10263.6597981968,"Lower Columbia chum",7782
"Grays and Chinook Rivers - fall Chum salmon",2013,3454.33983308939,4303.93328873309,4775.38883834888,5331.64702983422,6880.28029977289,"Lower Columbia chum",4832
"Grays and Chinook Rivers - fall Chum salmon",2014,3345.17539835484,4191.61301030273,4671.63698174794,5266.02486119503,7025.11781601846,"Lower Columbia chum",4267
"Grays and Chinook Rivers - fall Chum salmon",2015,8532.78526543073,10745.1772483587,11997.5809283557,13542.2368406339,18096.3238075563,"Lower Columbia chum",10857
"Grays and Chinook Rivers - fall Chum salmon",2016,13124.4123239943,19541.4659184088,23083.6260442099,26726.6264394357,33067.1492844351,"Lower Columbia chum",30408
"Grays and Chinook Rivers - fall Chum salmon",2017,4406.70816140514,5700.83058595229,6336.1991157845,7078.63867005561,9354.38981302859,"Lower Columbia chum",6217
"Grays and Chinook Rivers - fall Chum salmon",2018,5309.66369631802,6486.10272610491,7276.41596157566,8289.84818129673,11118.0543994494,"Lower Columbia chum",6320
"Grays and Chinook Rivers - fall Chum salmon",2019,4961.44379026921,6322.1966009286,7050.55882329167,7900.74015745646,10484.3531560268,"Lower Columbia chum",7002
"Grays and Chinook Rivers - fall Chum salmon",2020,7572.76158070834,10463.6287167212,11848.2423115482,13428.284136305,17056.1455733642,"Lower Columbia chum",12726
"Grays and Chinook Rivers - fall Chum salmon",2021,3423.65618758574,7949.99207629947,12351.9765425567,18647.5945401001,44608.4860496308,"Lower Columbia chum",NA
"Grays and Chinook Rivers - fall Chum salmon",2022,1087.27820513202,5659.74242056296,12991.4036746826,28432.8977814974,152168.536555752,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",1999,343.520243483263,899.380113830792,1422.26551316722,2167.90052981033,5231.70457242768,"Lower Columbia chum",NA
"Lower Gorge Tributaries - fall Chum salmon",2000,824.996420319784,1141.56844175995,1303.87089788675,1512.38232621352,2211.7149440199,"Lower Columbia chum",1265
"Lower Gorge Tributaries - fall Chum salmon",2001,1260.13246505762,1777.49903284885,2027.46449696059,2307.93135779848,3108.15598955009,"Lower Columbia chum",2032
"Lower Gorge Tributaries - fall Chum salmon",2002,3180.34109163405,4858.08232433446,5876.1622171097,6914.22942283958,8851.85248619151,"Lower Columbia chum",7954
"Lower Gorge Tributaries - fall Chum salmon",2003,2590.74181226904,3368.24888299808,3828.22395752423,4424.01652121885,6072.84172613078,"Lower Columbia chum",3381
"Lower Gorge Tributaries - fall Chum salmon",2004,1497.44249062186,1948.46327501823,2196.128610014,2516.50276070976,3418.30843453482,"Lower Columbia chum",2103
"Lower Gorge Tributaries - fall Chum salmon",2005,690.189200604826,869.045323252269,981.455204152114,1125.73662391982,1524.27750404377,"Lower Columbia chum",901
"Lower Gorge Tributaries - fall Chum salmon",2006,859.794351328022,1168.97500371878,1353.15744051459,1540.94939579321,1956.74151093818,"Lower Columbia chum",1606
"Lower Gorge Tributaries - fall Chum salmon",2007,405.62253368097,520.663055701697,594.629554308745,686.587198443914,985.897421644543,"Lower Columbia chum",510
"Lower Gorge Tributaries - fall Chum salmon",2008,381.14708798207,502.885762171972,568.800736294634,644.999208920112,875.08937800916,"Lower Columbia chum",576
"Lower Gorge Tributaries - fall Chum salmon",2009,486.477397439984,613.830511176832,701.034219754765,818.873334799052,1171.75517999636,"Lower Columbia chum",571
"Lower Gorge Tributaries - fall Chum salmon",2010,1424.17278901674,1973.40569662788,2260.32908623246,2562.48817911249,3231.17533171759,"Lower Columbia chum",2674
